Date,Close,Dividends,High,Low,Open,Volume,Stock Splits
2026-03-06 00:00:00-05:00,164.89697265625,0.0,167.16638117357942,162.1440917320257,166.0218078266387,2651200,0.0
2026-03-09 00:00:00-04:00,163.25906372070312,0.0,164.837771545389,159.59840738124757,162.8051759994179,2905100,0.0
2026-03-10 00:00:00-04:00,162.73277282714844,1.05,165.18548295379804,162.15683126380856,163.31863893138404,2528200,0.0
2026-03-11 00:00:00-04:00,162.02774047851562,0.0,162.95123797166076,159.17783651798,162.41500971061618,4098500,0.0
2026-03-12 00:00:00-04:00,158.5125274658203,0.0,161.99795052947402,157.0925301904251,160.76662559819164,2885600,0.0
2026-03-13 00:00:00-04:00,158.24441528320312,0.0,161.2730670633792,157.81741758043833,160.24033900457917,2559900,0.0
2026-03-16 00:00:00-04:00,159.14804077148438,0.0,160.52830952820094,158.29406055964725,159.48565697914844,2187400,0.0
2026-03-17 00:00:00-04:00,160.50845336914062,0.0,162.29585566429233,160.11125959331636,160.4687400523467,2373900,0.0
2026-03-18 00:00:00-04:00,156.97337341308594,0.0,158.90971953887822,155.25548840425185,158.72104719678057,2083300,0.0
2026-03-19 00:00:00-04:00,155.43421936035156,0.0,157.99616003425197,155.35477757759836,156.40735468312945,2423800,0.0
2026-03-20 00:00:00-04:00,153.051025390625,0.0,157.00315935450374,152.67368071323972,155.36471615885725,3723700,0.0
2026-03-23 00:00:00-04:00,155.13632202148438,0.0,156.9932415619352,154.3220702350386,155.58316880750704,2284900,0.0
2026-03-24 00:00:00-04:00,154.8284912109375,0.0,155.95058557421012,153.01130017872336,153.58724174783805,2220100,0.0
2026-03-25 00:00:00-04:00,157.16204833984375,0.0,157.67839721389953,153.93479969312486,156.36764564256487,1853300,0.0
2026-03-26 00:00:00-04:00,156.2782745361328,0.0,159.06860085639676,155.21575774122965,155.7321217514616,2370000,0.0
2026-03-27 00:00:00-04:00,153.42835998535156,0.0,157.04287785834737,153.29928034301074,157.04287785834737,2032100,0.0
2026-03-30 00:00:00-04:00,153.6071014404297,0.0,154.17310329984437,152.10766243607478,153.59716174775733,1855900,0.0
2026-03-31 00:00:00-04:00,156.1293182373047,0.0,156.82441490630566,152.9417981008964,154.84835545814371,1949200,0.0
2026-04-01 00:00:00-04:00,155.24554443359375,0.0,157.8472135315069,154.72919558225755,156.59602441395484,2459500,0.0
2026-04-02 00:00:00-04:00,153.42835998535156,0.0,156.46695143442724,152.17718596653535,153.47801299485397,2368200,0.0
2026-04-06 00:00:00-04:00,154.23269653320312,0.0,154.84835140219653,151.91900577615388,152.51479641170442,1875900,0.0
2026-04-07 00:00:00-04:00,153.87521362304688,0.0,154.64975204321902,152.9318519492741,154.37171338736084,1807000,0.0
2026-04-08 00:00:00-04:00,155.99029541015625,0.0,158.1153138374964,155.0668131031584,156.83435108702213,2629200,0.0
2026-04-09 00:00:00-04:00,154.37171936035156,0.0,156.0796646758631,153.78583810029457,154.014238910135,2709900,0.0
2026-04-10 00:00:00-04:00,153.14039611816406,0.0,154.82849237022486,151.9785884302404,154.31212834715728,2051900,0.0
2026-04-13 00:00:00-04:00,154.3419189453125,0.0,154.46108919941017,151.72040063473304,152.85241956084755,3061300,0.0
2026-04-14 00:00:00-04:00,154.6398162841797,0.0,155.08666305303444,153.31912505927428,153.93479508602394,2889700,0.0
2026-04-15 00:00:00-04:00,154.43128967285156,0.0,155.94063803461393,153.4680789257956,154.18303979272312,2660100,0.0
2026-04-16 00:00:00-04:00,153.73619079589844,0.0,154.6795372962292,151.9388489623365,154.26247932193465,4071500,0.0
2026-04-17 00:00:00-04:00,157.43014526367188,0.0,158.83027829475864,154.10360579318356,154.3220669108838,3591700,0.0
2026-04-20 00:00:00-04:00,157.52944946289062,0.0,157.96637169324697,155.920795025643,156.54637444458885,3302500,0.0
2026-04-21 00:00:00-04:00,155.59310913085938,0.0,158.4926661331162,155.59310913085938,158.4827415918653,3214300,0.0
2026-04-22 00:00:00-04:00,154.5603790283203,0.0,156.55631788734934,153.5673794453514,156.23855074785314,2690800,0.0
2026-04-23 00:00:00-04:00,153.7659912109375,0.0,155.65268435444534,152.38572239913643,154.81856834270323,2846600,0.0
2026-04-24 00:00:00-04:00,151.074951171875,0.0,154.29227517371584,150.99550938951182,153.90500595467702,2008800,0.0
2026-04-27 00:00:00-04:00,149.16839599609375,0.0,152.42543335996663,148.82084008725334,150.93593401117218,2681300,0.0
2026-04-28 00:00:00-04:00,148.47329711914062,0.0,150.7869878913796,146.81498968708348,149.78404864753358,3111500,0.0
2026-04-29 00:00:00-04:00,144.29275512695312,0.0,147.5398677391465,143.49835249542355,147.26182909090662,3104200,0.0
2026-04-30 00:00:00-04:00,147.99664306640625,0.0,148.26475718166316,144.43177839542844,144.44171808797483,3597400,0.0
2026-05-01 00:00:00-04:00,148.26475524902344,0.0,149.1385996713766,146.15960112459464,148.35412156895407,2472400,0.0
2026-05-04 00:00:00-04:00,145.2857666015625,0.0,149.44643727971172,145.1666115002028,147.95693790483088,2454100,0.0
2026-05-05 00:00:00-04:00,143.16075134277344,0.0,146.4078642961287,141.99894362228227,146.03051959731275,3533200,0.0
2026-05-06 00:00:00-04:00,143.74661254882812,0.0,145.3751312403854,143.2898412309364,144.01472667574694,3421200,0.0
2026-05-07 00:00:00-04:00,152.18710327148438,0.0,153.36877514238827,148.2250448243013,149.94292977721034,6344300,0.0
2026-05-08 00:00:00-04:00,148.3839111328125,0.0,154.19296439077442,145.4645052690673,152.79283142985454,4481800,0.0
2026-05-11 00:00:00-04:00,142.1478729248047,0.0,148.5924451599295,141.9592157467154,147.6689628942331,3588600,0.0
2026-05-12 00:00:00-04:00,146.47735595703125,0.0,147.7086808351733,143.16074114651607,143.83598870935865,3465300,0.0
2026-05-13 00:00:00-04:00,143.17066955566406,0.0,145.56380213621355,141.830129238339,145.56380213621355,3830100,0.0
2026-05-14 00:00:00-04:00,143.45864868164062,0.0,145.21626215808868,142.63445722265052,144.17360958216287,2778800,0.0
2026-05-15 00:00:00-04:00,142.4656524658203,0.0,144.4814404224431,141.0258060899428,143.816132515023,4277300,0.0
2026-05-18 00:00:00-04:00,141.35348510742188,0.0,144.56086925489927,141.01585376139536,142.94227521873106,3814100,0.0
2026-05-19 00:00:00-04:00,145.92127990722656,0.0,147.17246902947176,140.82720255170304,141.00593519661203,4219500,0.0
2026-05-20 00:00:00-04:00,145.92127990722656,0.0,147.83777690547282,143.61752884501084,146.62631625007668,2479100,0.0
2026-05-21 00:00:00-04:00,145.22618103027344,0.0,146.00071945027727,141.67124090032158,144.1438151807771,1986200,0.0
2026-05-22 00:00:00-04:00,146.59652709960938,0.0,147.21218196645404,144.62045255813274,145.65316541399835,1291300,0.0
2026-05-26 00:00:00-04:00,146.71568298339844,0.0,148.25483531074192,145.22618366377003,146.59652788645877,3243500,0.0
2026-05-27 00:00:00-04:00,146.20925903320312,0.0,149.68475745431647,145.0970892351068,146.5667394768822,2878200,0.0
2026-05-28 00:00:00-04:00,147.37106323242188,0.0,147.4207162390965,142.95221837384636,145.17652761395433,3214500,0.0
2026-05-29 00:00:00-04:00,146.090087890625,0.0,148.18531753204795,145.61345235262453,147.2221067633577,3728400,0.0
2026-06-01 00:00:00-04:00,144.3126220703125,0.0,146.88448719082635,144.11402519669213,145.1268737977471,2387000,0.0
2026-06-02 00:00:00-04:00,143.41891479492188,0.0,144.99779556256854,142.1280275279485,143.98493179977018,2693500,0.0
2026-06-03 00:00:00-04:00,144.59066772460938,0.0,145.6928978513363,143.20047438998574,143.44872428202362,1609700,0.0
2026-06-04 00:00:00-04:00,148.5130157470703,0.0,150.60824548086796,147.0731693768995,147.83778330113083,2241600,0.0
2026-06-05 00:00:00-04:00,150.10182189941406,0.0,152.167262868133,149.64503542042078,150.71747679756166,2077400,0.0
2026-06-08 00:00:00-04:00,148.94000244140625,0.0,149.9627907278572,147.99664078227858,148.95985152225202,1926000,0.0
2026-06-09 00:00:00-04:00,152.0399932861328,1.05,152.5500030517578,148.6999969482422,149.72000122070312,2214900,0.0
2026-06-10 00:00:00-04:00,147.7899932861328,0.0,151.6199951171875,147.74000549316406,151.47999572753906,1748000,0.0
2026-06-11 00:00:00-04:00,147.35000610351562,0.0,148.08999633789062,145.89999389648438,147.3300018310547,1639900,0.0
2026-06-12 00:00:00-04:00,146.24000549316406,0.0,149.0,144.39999389648438,147.94000244140625,1966900,0.0
2026-06-15 00:00:00-04:00,145.52000427246094,0.0,147.94000244140625,145.44000244140625,146.60000610351562,1760200,0.0
2026-06-16 00:00:00-04:00,145.16000366210938,0.0,146.88999938964844,144.25999450683594,146.57000732421875,1509900,0.0
2026-06-17 00:00:00-04:00,141.61000061035156,0.0,145.60000610351562,140.6300048828125,144.5,2920800,0.0
2026-06-18 00:00:00-04:00,143.97999572753906,0.0,144.6999969482422,141.75,142.02000427246094,6231900,0.0
2026-06-22 00:00:00-04:00,140.7100067138672,0.0,143.42999267578125,140.11000061035156,142.44000244140625,3642600,0.0
2026-06-23 00:00:00-04:00,143.9199981689453,0.0,145.58999633789062,141.25,142.5500030517578,2908100,0.0
2026-06-24 00:00:00-04:00,147.77000427246094,0.0,149.1999969482422,144.61000061035156,145.66000366210938,2300200,0.0
2026-06-25 00:00:00-04:00,151.3800048828125,0.0,152.8300018310547,147.1999969482422,148.4199981689453,2548900,0.0
2026-06-26 00:00:00-04:00,155.9199981689453,0.0,156.88999938964844,151.6300048828125,152.8000030517578,12180700,0.0
2026-06-29 00:00:00-04:00,155.19000244140625,0.0,155.25,152.97000122070312,154.72999572753906,2396600,0.0
2026-06-30 00:00:00-04:00,151.3300018310547,0.0,155.11000061035156,149.69000244140625,155.02000427246094,2109100,0.0
2026-07-01 00:00:00-04:00,152.89999389648438,0.0,154.0399932861328,151.55999755859375,151.75999450683594,2131600,0.0
2026-07-02 00:00:00-04:00,158.0800018310547,0.0,158.72000122070312,153.92999267578125,154.94000244140625,2040500,0.0
2026-07-06 00:00:00-04:00,155.5399932861328,0.0,158.00999450683594,154.32000732421875,157.9499969482422,1485600,0.0
2026-07-07 00:00:00-04:00,156.3000030517578,0.0,159.49000549316406,156.25999450683594,158.0,1757600,0.0
2026-07-08 00:00:00-04:00,150.55999755859375,0.0,156.2899932861328,150.35000610351562,155.97999572753906,2287600,0.0
2026-07-09 00:00:00-04:00,150.85000610351562,0.0,151.72000122070312,148.22999572753906,149.82000732421875,1788600,0.0
2026-07-10 00:00:00-04:00,151.94000244140625,0.0,152.89999389648438,150.14999389648438,150.52000427246094,1048200,0.0
2026-07-13 00:00:00-04:00,153.8300018310547,0.0,154.92999267578125,152.0,152.55999755859375,1403800,0.0
2026-07-14 00:00:00-04:00,150.64999389648438,0.0,151.94000244140625,148.33999633789062,151.8300018310547,1908100,0.0
2026-07-15 00:00:00-04:00,154.8800048828125,0.0,156.8699951171875,150.3800048828125,150.57000732421875,1992800,0.0
2026-07-16 00:00:00-04:00,159.92999267578125,0.0,160.19000244140625,156.13999938964844,156.8300018310547,1683100,0.0
2026-07-17 00:00:00-04:00,158.1699981689453,0.0,163.13999938964844,157.02000427246094,158.83999633789062,2108800,0.0
2026-07-20 00:00:00-04:00,154.47999572753906,0.0,158.27000427246094,154.30999755859375,157.75999450683594,1730100,0.0
2026-07-21 00:00:00-04:00,153.83999633789062,0.0,154.1999969482422,151.97000122070312,152.55999755859375,1332500,0.0
2026-07-22 00:00:00-04:00,153.16000366210938,0.0,155.3300018310547,152.52999877929688,154.8699951171875,1162400,0.0
2026-07-23 00:00:00-04:00,152.97000122070312,0.0,154.27999877929688,152.1300048828125,153.77000427246094,1607900,0.0
2026-07-24 00:00:00-04:00,156.36000061035156,0.0,156.8000030517578,153.32000732421875,154.47999572753906,1115700,0.0
2026-07-27 00:00:00-04:00,158.9199981689453,0.0,160.5500030517578,157.08999633789062,157.08999633789062,1341800,0.0
2026-07-28 00:00:00-04:00,166.33999633789062,0.0,168.2100067138672,161.6199951171875,162.0,2693300,0.0
2026-07-29 00:00:00-04:00,168.39999389648438,0.0,169.10000610351562,165.00999450683594,166.07000732421875,2126600,0.0
2026-07-30 00:00:00-04:00,165.4499969482422,0.0,168.16000366210938,164.42999267578125,165.91000366210938,2041000,0.0
2026-07-31 00:00:00-04:00,165.6199951171875,0.0,166.2899932861328,162.4499969482422,163.8000030517578,2024700,0.0
2026-08-03 00:00:00-04:00,170.2100067138672,0.0,171.2100067138672,167.16000366210938,167.75,1727600,0.0
2026-08-04 00:00:00-04:00,170.1199951171875,0.0,170.75999450683594,166.8000030517578,168.0,2104800,0.0
2026-08-05 00:00:00-04:00,170.66000366210938,0.0,170.91000366210938,168.00999450683594,169.72999572753906,2538000,0.0
2026-08-06 00:00:00-04:00,177.07000732421875,0.0,179.39999389648438,172.75999450683594,175.8800048828125,3297400,0.0
2026-08-07 00:00:00-04:00,176.86000061035156,0.0,177.5500030517578,173.2899932861328,175.25999450683594,1851900,0.0
2026-08-10 00:00:00-04:00,179.6300048828125,0.0,179.7899932861328,175.6300048828125,176.49000549316406,1765900,0.0
